utterance_id	speaker_id
Gos234.u323	Am-soro-07138
Gos234.u324	Bf-soro-07139
Gos234.u325	Bf-soro-07139
Gos234.u326	Am-soro-07138
Gos234.u327	Bf-soro-07139
Gos234.u328	Am-soro-07138
Gos234.u329	Bf-soro-07139
Gos234.u33	Bf-soro-07139
Gos234.u330	Am-soro-07138
Gos234.u331	Bf-soro-07139
Gos234.u332	Bf-soro-07139
Gos234.u333	Am-soro-07138
Gos234.u334	Am-soro-07138
Gos234.u335	Am-soro-07138
Gos234.u336	Bf-soro-07139
Gos234.u337	Am-soro-07138
Gos234.u339	Am-soro-07138
Gos234.u34	Am-soro-07138
Gos234.u340	Bf-soro-07139
Gos234.u341	Am-soro-07138
Gos234.u343	Am-soro-07138
Gos234.u344	Bf-soro-07139
Gos234.u36	Am-soro-07138
Gos234.u37	Bf-soro-07139
Gos234.u38	Am-soro-07138
Gos234.u39	Bf-soro-07139
Gos234.u4	Am-soro-07138
Gos234.u40	Am-soro-07138
Gos234.u41	Am-soro-07138
Gos234.u42	Bf-soro-07139
Gos234.u43	Am-soro-07138
Gos234.u45	Am-soro-07138
Gos234.u46	Bf-soro-07139
Gos234.u48	Bf-soro-07139
Gos234.u50	Am-soro-07138
Gos234.u52	Am-soro-07138
Gos234.u54	Bf-soro-07139
Gos234.u55	Am-soro-07138
Gos234.u57	Am-soro-07138
Gos234.u59	Bf-soro-07139
Gos234.u6	Am-soro-07138
Gos234.u60	Am-soro-07138
Gos234.u61	Bf-soro-07139
Gos234.u62	Am-soro-07138
Gos234.u63	Bf-soro-07139
Gos234.u64	Am-soro-07138
Gos234.u65	Bf-soro-07139
Gos234.u66	Am-soro-07138
Gos234.u68	Am-soro-07138
Gos234.u69	Bf-soro-07139
Gos234.u70	Am-soro-07138
Gos234.u71	Bf-soro-07139
Gos234.u72	Am-soro-07138
Gos234.u73	Am-soro-07138
Gos234.u74	Bf-soro-07139
Gos234.u75	Am-soro-07138
Gos234.u76	Bf-soro-07139
Gos234.u77	Am-soro-07138
Gos234.u79	Am-soro-07138
Gos234.u8	Am-soro-07138
Gos234.u80	Bf-soro-07139
Gos234.u81	Bf-soro-07139
Gos234.u82	Am-soro-07138
Gos234.u83	Bf-soro-07139
Gos234.u84	Am-soro-07138
Gos234.u85	Bf-soro-07139
Gos234.u86	Am-soro-07138
Gos234.u88	Am-soro-07138
Gos234.u90	Am-soro-07138
Gos234.u92	Am-soro-07138
Gos234.u93	Bf-soro-07139
Gos234.u94	Am-soro-07138
Gos234.u95	Bf-soro-07139
Gos234.u96	Am-soro-07138
Gos234.u98	Bf-soro-07139
Gos235.u1	Tf-soro-09519
Gos235.u10	Tf-soro-09519
Gos235.u100	Zm-soro-09521
Gos235.u101	Mf-soro-09520
Gos235.u102	Zm-soro-09521
Gos235.u103	Zm-soro-09521
Gos235.u104	Mf-soro-09520
Gos235.u105	Tf-soro-09519
Gos235.u106	Mf-soro-09520
Gos235.u107	Tf-soro-09519
Gos235.u108	Mf-soro-09520
Gos235.u109	Zm-soro-09521
Gos235.u11	Mf-soro-09520
Gos235.u110	Tf-soro-09519
Gos235.u111	Mf-soro-09520
Gos235.u112	Zm-soro-09521
Gos235.u113	Tf-soro-09519
Gos235.u114	Mf-soro-09520
Gos235.u115	Zm-soro-09521
Gos235.u116	Mf-soro-09520
Gos235.u117	Zm-soro-09521
Gos235.u118	Mf-soro-09520
Gos235.u119	Zm-soro-09521
Gos235.u12	Tf-soro-09519
Gos235.u120	Zm-soro-09521
Gos235.u121	Mf-soro-09520
Gos235.u122	Tf-soro-09519
Gos235.u123	Zm-soro-09521
Gos235.u124	Tf-soro-09519
Gos235.u125	Mf-soro-09520
Gos235.u126	Mf-soro-09520
Gos235.u127	Zm-soro-09521
Gos235.u128	Zm-soro-09521
Gos235.u129	Tf-soro-09519
Gos235.u13	Mf-soro-09520
Gos235.u130	Mf-soro-09520
Gos235.u131	Mf-soro-09520
Gos235.u132	Mf-soro-09520
Gos235.u133	Zm-soro-09521
Gos235.u134	Mf-soro-09520
Gos235.u135	Zm-soro-09521
Gos235.u136	Mf-soro-09520
Gos235.u137	Zm-soro-09521
Gos235.u138	Mf-soro-09520
Gos235.u139	Mf-soro-09520
Gos235.u14	Tf-soro-09519
Gos235.u140	Tf-soro-09519
Gos235.u141	Mf-soro-09520
Gos235.u142	Tf-soro-09519
Gos235.u143	Mf-soro-09520
Gos235.u144	Tf-soro-09519
Gos235.u145	Mf-soro-09520
Gos235.u146	Mf-soro-09520
Gos235.u147	Tf-soro-09519
Gos235.u148	Mf-soro-09520
Gos235.u149	Mf-soro-09520
Gos235.u15	Mf-soro-09520
Gos235.u150	Mf-soro-09520
Gos235.u151	Tf-soro-09519
Gos235.u152	Mf-soro-09520
Gos235.u153	Tf-soro-09519
Gos235.u154	Mf-soro-09520
Gos235.u155	Mf-soro-09520
Gos235.u156	Tf-soro-09519
Gos235.u157	Mf-soro-09520
Gos235.u158	Tf-soro-09519
Gos235.u159	Mf-soro-09520
Gos235.u16	Zm-soro-09521
Gos235.u160	Zm-soro-09521
Gos235.u161	Mf-soro-09520
Gos235.u162	Tf-soro-09519
Gos235.u163	Zm-soro-09521
Gos235.u164	Mf-soro-09520
Gos235.u165	Mf-soro-09520
Gos235.u166	Tf-soro-09519
Gos235.u167	Mf-soro-09520
Gos235.u168	Tf-soro-09519
Gos235.u169	Mf-soro-09520
Gos235.u17	Tf-soro-09519
Gos235.u170	Tf-soro-09519
Gos235.u171	Mf-soro-09520
Gos235.u172	Tf-soro-09519
Gos235.u173	Mf-soro-09520
Gos235.u174	Mf-soro-09520
Gos235.u175	Tf-soro-09519
Gos235.u176	Zm-soro-09521
Gos235.u177	Mf-soro-09520
Gos235.u178	Tf-soro-09519
Gos235.u179	Zm-soro-09521
Gos235.u18	Mf-soro-09520
Gos235.u180	Mf-soro-09520
Gos235.u181	Tf-soro-09519
Gos235.u182	Mf-soro-09520
Gos235.u183	Tf-soro-09519
Gos235.u184	Mf-soro-09520
Gos235.u185	Tf-soro-09519
Gos235.u186	Mf-soro-09520
Gos235.u187	Tf-soro-09519
Gos235.u188	Tf-soro-09519
Gos235.u189	Tf-soro-09519
Gos235.u19	Tf-soro-09519
Gos235.u190	Mf-soro-09520
Gos235.u191	Tf-soro-09519
Gos235.u192	Mf-soro-09520
Gos235.u193	Tf-soro-09519
Gos235.u194	Mf-soro-09520
Gos235.u195	Tf-soro-09519
Gos235.u196	Zm-soro-09521
Gos235.u197	Mf-soro-09520
Gos235.u198	Tf-soro-09519
Gos235.u199	Tf-soro-09519
Gos235.u2	Mf-soro-09520
Gos235.u20	Mf-soro-09520
Gos235.u200	Zm-soro-09521
Gos235.u201	Mf-soro-09520
Gos235.u202	Tf-soro-09519
Gos235.u203	Mf-soro-09520
Gos235.u204	Tf-soro-09519
Gos235.u205	Tf-soro-09519
Gos235.u206	Tf-soro-09519
Gos235.u207	Mf-soro-09520
Gos235.u208	Zm-soro-09521
Gos235.u209	Tf-soro-09519
Gos235.u21	Zm-soro-09521
Gos235.u210	Tf-soro-09519
Gos235.u211	Zm-soro-09521
Gos235.u212	Tf-soro-09519
Gos235.u213	Zm-soro-09521
Gos235.u214	Mf-soro-09520
Gos235.u215	Zm-soro-09521
Gos235.u216	Zm-soro-09521
Gos235.u217	Tf-soro-09519
Gos235.u218	Zm-soro-09521
Gos235.u219	Tf-soro-09519
Gos235.u22	Zm-soro-09521
Gos235.u220	Mf-soro-09520
Gos235.u221	Zm-soro-09521
Gos235.u222	Mf-soro-09520
Gos235.u223	Tf-soro-09519
Gos235.u224	Zm-soro-09521
Gos235.u225	Tf-soro-09519
Gos235.u226	Tf-soro-09519
Gos235.u227	Mf-soro-09520
Gos235.u228	Zm-soro-09521
Gos235.u229	Tf-soro-09519
Gos235.u23	Tf-soro-09519
Gos235.u230	Mf-soro-09520
Gos235.u231	Zm-soro-09521
Gos235.u232	Tf-soro-09519
Gos235.u233	Mf-soro-09520
Gos235.u234	Tf-soro-09519
Gos235.u235	Mf-soro-09520
Gos235.u236	Zm-soro-09521
Gos235.u237	Tf-soro-09519
Gos235.u238	Mf-soro-09520
Gos235.u239	Zm-soro-09521
Gos235.u24	Tf-soro-09519
Gos235.u240	Mf-soro-09520
Gos235.u241	Zm-soro-09521
Gos235.u242	Mf-soro-09520
Gos235.u243	Tf-soro-09519
Gos235.u244	Zm-soro-09521
Gos235.u245	Zm-soro-09521
Gos235.u246	Tf-soro-09519
Gos235.u247	Mf-soro-09520
Gos235.u248	Zm-soro-09521
Gos235.u249	Mf-soro-09520
Gos235.u25	Tf-soro-09519
Gos235.u250	Zm-soro-09521
Gos235.u251	Tf-soro-09519
Gos235.u252	Mf-soro-09520
Gos235.u253	Tf-soro-09519
Gos235.u254	Mf-soro-09520
Gos235.u255	Tf-soro-09519
Gos235.u256	Zm-soro-09521
Gos235.u257	Tf-soro-09519
Gos235.u258	Zm-soro-09521
Gos235.u259	Mf-soro-09520
Gos235.u26	Mf-soro-09520
Gos235.u260	Zm-soro-09521
Gos235.u261	Mf-soro-09520
Gos235.u262	Zm-soro-09521
Gos235.u263	Mf-soro-09520
Gos235.u264	Zm-soro-09521
Gos235.u265	Mf-soro-09520
Gos235.u266	Zm-soro-09521
Gos235.u267	Mf-soro-09520
Gos235.u268	Tf-soro-09519
Gos235.u269	Zm-soro-09521
Gos235.u27	Zm-soro-09521
Gos235.u270	Tf-soro-09519
Gos235.u271	Mf-soro-09520
Gos235.u272	Zm-soro-09521
Gos235.u273	Mf-soro-09520
Gos235.u274	Zm-soro-09521
Gos235.u275	Mf-soro-09520
Gos235.u276	Zm-soro-09521
Gos235.u277	Mf-soro-09520
Gos235.u278	Tf-soro-09519
Gos235.u279	Zm-soro-09521
Gos235.u28	Mf-soro-09520
Gos235.u281	Zm-soro-09521
Gos235.u282	Tf-soro-09519
Gos235.u283	Mf-soro-09520
Gos235.u284	Zm-soro-09521
Gos235.u285	Tf-soro-09519
Gos235.u286	Mf-soro-09520
Gos235.u287	Zm-soro-09521
Gos235.u288	Zm-soro-09521
Gos235.u289	Zm-soro-09521
Gos235.u29	Mf-soro-09520
Gos235.u290	Mf-soro-09520
Gos235.u291	Zm-soro-09521
Gos235.u292	Mf-soro-09520
Gos235.u293	Tf-soro-09519
Gos235.u294	Zm-soro-09521
Gos235.u295	Mf-soro-09520
Gos235.u296	Zm-soro-09521
Gos235.u297	Zm-soro-09521
Gos235.u298	Mf-soro-09520
Gos235.u299	Zm-soro-09521
Gos235.u3	Tf-soro-09519
Gos235.u30	Tf-soro-09519
Gos235.u300	Mf-soro-09520
Gos235.u301	Zm-soro-09521
Gos235.u302	Tf-soro-09519
Gos235.u303	Mf-soro-09520
Gos235.u304	Zm-soro-09521
Gos235.u305	Mf-soro-09520
Gos235.u306	Zm-soro-09521
Gos235.u307	Tf-soro-09519
Gos235.u308	Mf-soro-09520
Gos235.u309	Zm-soro-09521
Gos235.u31	Zm-soro-09521
Gos235.u310	Zm-soro-09521
Gos235.u311	Mf-soro-09520
Gos235.u312	Mf-soro-09520
Gos235.u313	Zm-soro-09521
Gos235.u314	Zm-soro-09521
Gos235.u315	Mf-soro-09520
Gos235.u316	Tf-soro-09519
Gos235.u317	Zm-soro-09521
Gos235.u318	Mf-soro-09520
Gos235.u319	Zm-soro-09521
Gos235.u32	Mf-soro-09520
Gos235.u320	Tf-soro-09519
Gos235.u321	Mf-soro-09520
Gos235.u322	Zm-soro-09521
Gos235.u323	Mf-soro-09520
Gos235.u324	Tf-soro-09519
Gos235.u325	Mf-soro-09520
Gos235.u326	Tf-soro-09519
Gos235.u327	Mf-soro-09520
Gos235.u328	Tf-soro-09519
Gos235.u329	Zm-soro-09521
Gos235.u33	Tf-soro-09519
Gos235.u330	Mf-soro-09520
Gos235.u331	Tf-soro-09519
Gos235.u332	Zm-soro-09521
Gos235.u333	Zm-soro-09521
Gos235.u334	Mf-soro-09520
Gos235.u335	Zm-soro-09521
Gos235.u336	Mf-soro-09520
Gos235.u337	Zm-soro-09521
Gos235.u338	Mf-soro-09520
Gos235.u339	Tf-soro-09519
Gos235.u34	Mf-soro-09520
Gos235.u340	Zm-soro-09521
Gos235.u341	Mf-soro-09520
Gos235.u342	Tf-soro-09519
Gos235.u343	Mf-soro-09520
Gos235.u344	Tf-soro-09519
Gos235.u345	Zm-soro-09521
Gos235.u346	Zm-soro-09521
Gos235.u347	Mf-soro-09520
Gos235.u348	Tf-soro-09519
Gos235.u349	Mf-soro-09520
Gos235.u35	Zm-soro-09521
Gos235.u350	Zm-soro-09521
Gos235.u351	Mf-soro-09520
Gos235.u352	Zm-soro-09521
Gos235.u353	Mf-soro-09520
Gos235.u354	Zm-soro-09521
Gos235.u355	Zm-soro-09521
Gos235.u356	Mf-soro-09520
Gos235.u357	Zm-soro-09521
Gos235.u358	Mf-soro-09520
Gos235.u359	Tf-soro-09519
Gos235.u36	Mf-soro-09520
Gos235.u360	Tf-soro-09519
Gos235.u361	Mf-soro-09520
Gos235.u362	Zm-soro-09521
Gos235.u363	Tf-soro-09519
Gos235.u364	Mf-soro-09520
Gos235.u365	Tf-soro-09519
Gos235.u366	Zm-soro-09521
Gos235.u367	Mf-soro-09520
Gos235.u368	Tf-soro-09519
Gos235.u369	Tf-soro-09519
Gos235.u37	Zm-soro-09521
Gos235.u370	Mf-soro-09520
Gos235.u371	Zm-soro-09521
Gos235.u372	Tf-soro-09519
Gos235.u373	Zm-soro-09521
Gos235.u374	Tf-soro-09519
Gos235.u375	Zm-soro-09521
Gos235.u376	Mf-soro-09520
Gos235.u377	Zm-soro-09521
Gos235.u378	Zm-soro-09521
Gos235.u379	Mf-soro-09520
Gos235.u38	Tf-soro-09519
Gos235.u380	Zm-soro-09521
Gos235.u381	Mf-soro-09520
Gos235.u382	Tf-soro-09519
Gos235.u383	Zm-soro-09521
Gos235.u384	Mf-soro-09520
Gos235.u385	Zm-soro-09521
Gos235.u386	Zm-soro-09521
Gos235.u387	Mf-soro-09520
Gos235.u388	Zm-soro-09521
Gos235.u389	Mf-soro-09520
Gos235.u39	Mf-soro-09520
Gos235.u390	Mf-soro-09520
Gos235.u391	Zm-soro-09521
Gos235.u392	Mf-soro-09520
Gos235.u393	Zm-soro-09521
Gos235.u394	Mf-soro-09520
Gos235.u395	Mf-soro-09520
Gos235.u396	Tf-soro-09519
Gos235.u397	Zm-soro-09521
Gos235.u398	Zm-soro-09521
Gos235.u399	Mf-soro-09520
Gos235.u4	Mf-soro-09520
Gos235.u40	Mf-soro-09520
Gos235.u400	Zm-soro-09521
Gos235.u401	Zm-soro-09521
Gos235.u402	Mf-soro-09520
Gos235.u403	Mf-soro-09520
Gos235.u404	Zm-soro-09521
Gos235.u405	Zm-soro-09521
Gos235.u406	Mf-soro-09520
Gos235.u407	Tf-soro-09519
Gos235.u408	Zm-soro-09521
Gos235.u409	Zm-soro-09521
Gos235.u41	Zm-soro-09521
Gos235.u410	Mf-soro-09520
Gos235.u411	Tf-soro-09519
Gos235.u412	Mf-soro-09520
Gos235.u413	Zm-soro-09521
Gos235.u414	Mf-soro-09520
Gos235.u415	Zm-soro-09521
Gos235.u416	Zm-soro-09521
Gos235.u417	Mf-soro-09520
Gos235.u418	Zm-soro-09521
Gos235.u419	Tf-soro-09519
Gos235.u42	Mf-soro-09520
Gos235.u420	Zm-soro-09521
Gos235.u421	Mf-soro-09520
Gos235.u422	Tf-soro-09519
Gos235.u423	Zm-soro-09521
Gos235.u424	Mf-soro-09520
Gos235.u425	Tf-soro-09519
Gos235.u426	Mf-soro-09520
Gos235.u427	Zm-soro-09521
Gos235.u428	Zm-soro-09521
Gos235.u429	Mf-soro-09520
Gos235.u43	Zm-soro-09521
Gos235.u430	Zm-soro-09521
Gos235.u431	Zm-soro-09521
Gos235.u432	Mf-soro-09520
Gos235.u433	Tf-soro-09519
Gos235.u434	Mf-soro-09520
Gos235.u435	Tf-soro-09519
Gos235.u436	Tf-soro-09519
Gos235.u437	Mf-soro-09520
Gos235.u438	Tf-soro-09519
Gos235.u439	Mf-soro-09520
Gos235.u44	Mf-soro-09520
Gos235.u440	Tf-soro-09519
Gos235.u441	Tf-soro-09519
Gos235.u442	Mf-soro-09520
Gos235.u443	Tf-soro-09519
Gos235.u444	Mf-soro-09520
Gos235.u445	Tf-soro-09519
Gos235.u446	Mf-soro-09520
Gos235.u447	Tf-soro-09519
Gos235.u448	Mf-soro-09520
Gos235.u449	Tf-soro-09519
Gos235.u45	Mf-soro-09520
Gos235.u450	Mf-soro-09520
Gos235.u451	Zm-soro-09521
Gos235.u452	Tf-soro-09519
Gos235.u453	Zm-soro-09521
Gos235.u454	Mf-soro-09520
Gos235.u455	Zm-soro-09521
Gos235.u456	Tf-soro-09519
Gos235.u457	Mf-soro-09520
Gos235.u458	Zm-soro-09521
Gos235.u459	Tf-soro-09519
Gos235.u46	Tf-soro-09519
Gos235.u460	Tf-soro-09519
Gos235.u461	Mf-soro-09520
Gos235.u462	Mf-soro-09520
Gos235.u463	Mf-soro-09520
Gos235.u464	Zm-soro-09521
Gos235.u465	Mf-soro-09520
Gos235.u466	Zm-soro-09521
Gos235.u467	Mf-soro-09520
Gos235.u468	Zm-soro-09521
Gos235.u469	Mf-soro-09520
Gos235.u47	Mf-soro-09520
Gos235.u470	Tf-soro-09519
Gos235.u471	Mf-soro-09520
Gos235.u472	Zm-soro-09521
Gos235.u473	Tf-soro-09519
Gos235.u474	Zm-soro-09521
Gos235.u475	Zm-soro-09521
Gos235.u476	Mf-soro-09520
Gos235.u477	Tf-soro-09519
Gos235.u478	Mf-soro-09520
Gos235.u479	Zm-soro-09521
Gos235.u48	Tf-soro-09519
Gos235.u480	Tf-soro-09519
Gos235.u481	Mf-soro-09520
Gos235.u482	Mf-soro-09520
Gos235.u483	Tf-soro-09519
Gos235.u484	Zm-soro-09521
Gos235.u485	Mf-soro-09520
Gos235.u486	Tf-soro-09519
Gos235.u487	Zm-soro-09521
Gos235.u488	Mf-soro-09520
Gos235.u489	Mf-soro-09520
Gos235.u49	Mf-soro-09520
Gos235.u490	Zm-soro-09521
Gos235.u491	Mf-soro-09520
Gos235.u492	Tf-soro-09519
Gos235.u493	Zm-soro-09521
Gos235.u494	Tf-soro-09519
Gos235.u495	Mf-soro-09520
Gos235.u496	Mf-soro-09520
Gos235.u497	Zm-soro-09521
Gos235.u498	Tf-soro-09519
Gos235.u499	Mf-soro-09520
Gos235.u5	Tf-soro-09519
Gos235.u50	Mf-soro-09520
Gos235.u500	Tf-soro-09519
Gos235.u501	Zm-soro-09521
Gos235.u502	Mf-soro-09520
Gos235.u503	Tf-soro-09519
Gos235.u504	Zm-soro-09521
Gos235.u505	Zm-soro-09521
Gos235.u506	Mf-soro-09520
Gos235.u507	Zm-soro-09521
Gos235.u508	Tf-soro-09519
Gos235.u509	Zm-soro-09521
Gos235.u51	Zm-soro-09521
Gos235.u510	Mf-soro-09520
Gos235.u511	Mf-soro-09520
Gos235.u512	Zm-soro-09521
Gos235.u513	Tf-soro-09519
Gos235.u514	Zm-soro-09521
Gos235.u515	Mf-soro-09520
Gos235.u516	Tf-soro-09519
Gos235.u517	Zm-soro-09521
Gos235.u518	Zm-soro-09521
Gos235.u519	Mf-soro-09520
Gos235.u52	Mf-soro-09520
Gos235.u520	Tf-soro-09519
Gos235.u521	Tf-soro-09519
Gos235.u522	Zm-soro-09521
Gos235.u523	Tf-soro-09519
Gos235.u524	Zm-soro-09521
Gos235.u525	Tf-soro-09519
Gos235.u526	Zm-soro-09521
Gos235.u527	Tf-soro-09519
Gos235.u528	Zm-soro-09521
Gos235.u529	Mf-soro-09520
Gos235.u53	Zm-soro-09521
Gos235.u530	Zm-soro-09521
Gos235.u531	Zm-soro-09521
Gos235.u532	Tf-soro-09519
Gos235.u533	Mf-soro-09520
Gos235.u534	Tf-soro-09519
Gos235.u535	Zm-soro-09521
Gos235.u536	Mf-soro-09520
Gos235.u537	Zm-soro-09521
Gos235.u538	Mf-soro-09520
Gos235.u539	Tf-soro-09519
Gos235.u54	Mf-soro-09520
Gos235.u540	Zm-soro-09521
Gos235.u541	Mf-soro-09520
Gos235.u542	Zm-soro-09521
Gos235.u543	Zm-soro-09521
Gos235.u544	Tf-soro-09519
Gos235.u545	Mf-soro-09520
Gos235.u546	Mf-soro-09520
Gos235.u547	Tf-soro-09519
Gos235.u548	Tf-soro-09519
Gos235.u549	Mf-soro-09520
Gos235.u55	Zm-soro-09521
Gos235.u550	Mf-soro-09520
Gos235.u551	Tf-soro-09519
Gos235.u552	Zm-soro-09521
Gos235.u553	Mf-soro-09520
Gos235.u554	Tf-soro-09519
Gos235.u555	Tf-soro-09519
Gos235.u556	Mf-soro-09520
Gos235.u557	Tf-soro-09519
Gos235.u558	Tf-soro-09519
Gos235.u559	Zm-soro-09521
Gos235.u56	Mf-soro-09520
Gos235.u560	Mf-soro-09520
Gos235.u561	Tf-soro-09519
Gos235.u562	Mf-soro-09520
Gos235.u563	Tf-soro-09519
Gos235.u564	Tf-soro-09519
Gos235.u565	Mf-soro-09520
Gos235.u566	Tf-soro-09519
Gos235.u567	Tf-soro-09519
Gos235.u568	Mf-soro-09520
Gos235.u569	Tf-soro-09519
Gos235.u57	Tf-soro-09519
Gos235.u570	Tf-soro-09519
Gos235.u571	Mf-soro-09520
Gos235.u572	Mf-soro-09520
Gos235.u573	Tf-soro-09519
Gos235.u574	Tf-soro-09519
Gos235.u575	Mf-soro-09520
Gos235.u576	Tf-soro-09519
Gos235.u577	Mf-soro-09520
Gos235.u578	Tf-soro-09519
Gos235.u579	Mf-soro-09520
Gos235.u58	Tf-soro-09519
Gos235.u580	Tf-soro-09519
Gos235.u581	Mf-soro-09520
Gos235.u582	Tf-soro-09519
Gos235.u583	Mf-soro-09520
Gos235.u584	Tf-soro-09519
Gos235.u585	Mf-soro-09520
Gos235.u586	Tf-soro-09519
Gos235.u587	Mf-soro-09520
Gos235.u588	Tf-soro-09519
Gos235.u589	Tf-soro-09519
Gos235.u59	Mf-soro-09520
Gos235.u590	Mf-soro-09520
Gos235.u591	Tf-soro-09519
Gos235.u592	Mf-soro-09520
Gos235.u593	Zm-soro-09521
Gos235.u594	Tf-soro-09519
Gos235.u595	Mf-soro-09520
Gos235.u596	Mf-soro-09520
Gos235.u597	Tf-soro-09519
Gos235.u598	Mf-soro-09520
Gos235.u599	Mf-soro-09520
Gos235.u6	Tf-soro-09519
Gos235.u60	Mf-soro-09520
Gos235.u600	Tf-soro-09519
Gos235.u601	Mf-soro-09520
Gos235.u602	Zm-soro-09521
Gos235.u603	Tf-soro-09519
Gos235.u604	Mf-soro-09520
Gos235.u605	Tf-soro-09519
Gos235.u606	Zm-soro-09521
Gos235.u607	Mf-soro-09520
Gos235.u608	Zm-soro-09521
Gos235.u609	Tf-soro-09519
Gos235.u61	Mf-soro-09520
Gos235.u610	Mf-soro-09520
Gos235.u611	Zm-soro-09521
Gos235.u62	Zm-soro-09521
Gos235.u63	Mf-soro-09520
Gos235.u64	Zm-soro-09521
Gos235.u65	Mf-soro-09520
Gos235.u66	Zm-soro-09521
Gos235.u67	Mf-soro-09520
Gos235.u68	Zm-soro-09521
Gos235.u69	Zm-soro-09521
Gos235.u7	Mf-soro-09520
Gos235.u70	Mf-soro-09520
Gos235.u71	Zm-soro-09521
Gos235.u72	Mf-soro-09520
Gos235.u73	Zm-soro-09521
Gos235.u74	Tf-soro-09519
Gos235.u75	Mf-soro-09520
Gos235.u76	Mf-soro-09520
Gos235.u77	Zm-soro-09521
Gos235.u78	Mf-soro-09520
Gos235.u79	Tf-soro-09519
Gos235.u8	Tf-soro-09519
Gos235.u80	Zm-soro-09521
Gos235.u81	Mf-soro-09520
Gos235.u82	Tf-soro-09519
Gos235.u83	Zm-soro-09521
Gos235.u84	Mf-soro-09520
Gos235.u85	Mf-soro-09520
Gos235.u86	Tf-soro-09519
Gos235.u87	Zm-soro-09521
Gos235.u88	Mf-soro-09520
Gos235.u89	Zm-soro-09521
Gos235.u9	Mf-soro-09520
Gos235.u90	Mf-soro-09520
Gos235.u91	Mf-soro-09520
Gos235.u92	Mf-soro-09520
Gos235.u93	Zm-soro-09521
Gos235.u94	Mf-soro-09520
Gos235.u95	Zm-soro-09521
Gos235.u96	Mf-soro-09520
Gos235.u97	Tf-soro-09519
Gos235.u98	Mf-soro-09520
Gos235.u99	Tf-soro-09519
Gos236.u1	Bm-star-02560
Gos236.u10	Bm-star-02560
Gos236.u100	Df-otro-02562
Gos236.u101	Cf-star-02561
Gos236.u102	Af-otro-02559
Gos236.u103	Df-otro-02562
Gos236.u104	Af-otro-02559
Gos236.u105	Df-otro-02562
Gos236.u106	Af-otro-02559
Gos236.u107	Df-otro-02562
Gos236.u108	Af-otro-02559
Gos236.u11	Cf-star-02561
Gos236.u110	Df-otro-02562
Gos236.u111	Cf-star-02561
Gos236.u112	Df-otro-02562
Gos236.u113	Df-otro-02562
Gos236.u114	Cf-star-02561
Gos236.u116	Bm-star-02560
Gos236.u117	Bm-star-02560
Gos236.u118	Af-otro-02559
Gos236.u119	Df-otro-02562
Gos236.u12	Bm-star-02560
Gos236.u120	Bm-star-02560
Gos236.u121	Bm-star-02560
Gos236.u122	Cf-star-02561
Gos236.u123	Cf-star-02561
Gos236.u124	Cf-star-02561
Gos236.u125	Af-otro-02559
Gos236.u126	Cf-star-02561
Gos236.u127	Em-prij-02563
Gos236.u128	Af-otro-02559
Gos236.u129	Em-prij-02563
Gos236.u13	Em-prij-02563
Gos236.u130	Bm-star-02560
Gos236.u131	Bm-star-02560
Gos236.u132	Cf-star-02561
Gos236.u133	Bm-star-02560
Gos236.u134	Cf-star-02561
Gos236.u135	Bm-star-02560
Gos236.u136	Cf-star-02561
Gos236.u138	Cf-star-02561
Gos236.u139	Em-prij-02563
Gos236.u14	Af-otro-02559
Gos236.u140	Af-otro-02559
Gos236.u141	Em-prij-02563
Gos236.u142	Af-otro-02559
Gos236.u143	Af-otro-02559
Gos236.u144	Cf-star-02561
Gos236.u145	Af-otro-02559
Gos236.u146	Af-otro-02559
Gos236.u147	Em-prij-02563
Gos236.u148	Af-otro-02559
Gos236.u149	Cf-star-02561
Gos236.u15	Bm-star-02560
Gos236.u150	Em-prij-02563
Gos236.u151	Af-otro-02559
Gos236.u152	Af-otro-02559
Gos236.u153	Cf-star-02561
Gos236.u154	Em-prij-02563
Gos236.u155	Cf-star-02561
Gos236.u156	Cf-star-02561
Gos236.u157	Af-otro-02559
Gos236.u158	Af-otro-02559
Gos236.u159	Em-prij-02563
Gos236.u16	Bm-star-02560
Gos236.u160	Af-otro-02559
Gos236.u161	Cf-star-02561
Gos236.u163	Em-prij-02563
Gos236.u164	Bm-star-02560
Gos236.u165	Cf-star-02561
Gos236.u166	Af-otro-02559
Gos236.u167	Cf-star-02561
Gos236.u168	Af-otro-02559
Gos236.u169	Bm-star-02560
Gos236.u17	Af-otro-02559
Gos236.u170	Cf-star-02561
Gos236.u171	Df-otro-02562
Gos236.u172	Bm-star-02560
Gos236.u173	Cf-star-02561
Gos236.u174	Df-otro-02562
Gos236.u175	Em-prij-02563
Gos236.u176	Cf-star-02561
Gos236.u177	Em-prij-02563
Gos236.u178	Df-otro-02562
Gos236.u179	Bm-star-02560
Gos236.u18	Bm-star-02560
Gos236.u180	Cf-star-02561
Gos236.u181	Cf-star-02561
Gos236.u182	Bm-star-02560
Gos236.u184	Af-otro-02559
Gos236.u185	Cf-star-02561
Gos236.u186	Df-otro-02562
Gos236.u187	Cf-star-02561
Gos236.u189	Em-prij-02563
Gos236.u19	Af-otro-02559
Gos236.u190	Af-otro-02559
Gos236.u191	Df-otro-02562
Gos236.u193	Bm-star-02560
Gos236.u194	Af-otro-02559
Gos236.u195	Em-prij-02563
